   26.7500 MB /   1.53 sec =  146.3164 Mbps
   18.5625 MB /   1.04 sec =  150.0788 Mbps
    5.8125 MB /   1.00 sec =   48.7496 Mbps
   29.9375 MB /   1.00 sec =  251.3237 Mbps
   17.4375 MB /   1.01 sec =  144.6428 Mbps
   16.1875 MB /   0.88 sec =  153.5403 Mbps
   19.8125 MB /   1.10 sec =  150.9584 Mbps
   18.0000 MB /   1.00 sec =  151.2189 Mbps
   17.7500 MB /   1.02 sec =  146.3684 Mbps
   18.0000 MB /   0.98 sec =  154.2105 Mbps
   17.8125 MB /   1.00 sec =  149.8977 Mbps
   17.3750 MB /   1.00 sec =  145.6647 Mbps
    6.2500 MB /   0.99 sec =   52.7340 Mbps
   13.3750 MB /   1.00 sec =  112.2647 Mbps
   20.5000 MB /   1.04 sec =  166.0498 Mbps
   49.3750 MB /   1.95 sec =  212.4620 Mbps
   16.3750 MB /   0.91 sec =  150.4153 Mbps
   19.0000 MB /   1.08 sec =  147.3257 Mbps
   17.6875 MB /   1.00 sec =  147.9480 Mbps
   18.2500 MB /   0.99 sec =  154.8473 Mbps
   17.6250 MB /   0.99 sec =  148.6578 Mbps
   16.4375 MB /   1.00 sec =  138.2051 Mbps
   18.9375 MB /   1.04 sec =  152.8186 Mbps
   17.7500 MB /   0.95 sec =  156.3491 Mbps
   18.5625 MB /   1.01 sec =  154.0282 Mbps
   18.0625 MB /   1.01 sec =  149.6508 Mbps
   18.1250 MB /   1.01 sec =  150.4477 Mbps
   18.0000 MB /   1.02 sec =  148.5479 Mbps
   17.8750 MB /   1.00 sec =  150.3574 Mbps
   18.0625 MB /   1.01 sec =  150.6871 Mbps
   17.8750 MB /   1.00 sec =  149.7990 Mbps
   19.0625 MB /   1.07 sec =  150.0849 Mbps
   11.5625 MB /   0.94 sec =  103.0358 Mbps
   19.5625 MB /   1.05 sec =  155.9546 Mbps
   10.1875 MB /   1.14 sec =   74.9225 Mbps
   29.3125 MB /   0.82 sec =  300.9992 Mbps
   19.0000 MB /   1.19 sec =  133.7597 Mbps
   17.7500 MB /   0.89 sec =  167.0387 Mbps
   15.1875 MB /   0.85 sec =  149.0727 Mbps
    7.3750 MB /   1.06 sec =   58.2451 Mbps
   29.8750 MB /   0.98 sec =  254.6556 Mbps
   13.8750 MB /   1.00 sec =  116.7972 Mbps
   21.4375 MB /   0.99 sec =  181.2986 Mbps
   18.5000 MB /   1.02 sec =  151.5409 Mbps
   17.5625 MB /   0.98 sec =  150.8328 Mbps
   17.3750 MB /   1.04 sec =  140.3595 Mbps
   18.2500 MB /   0.96 sec =  160.2351 Mbps
   17.5000 MB /   0.99 sec =  147.6538 Mbps
   18.1250 MB /   1.00 sec =  152.3778 Mbps
   17.6250 MB /   1.00 sec =  148.1609 Mbps
   17.8125 MB /   0.99 sec =  150.3032 Mbps
   18.0625 MB /   1.00 sec =  151.7763 Mbps
   17.8125 MB /   1.00 sec =  150.1036 Mbps
   17.8125 MB /   1.00 sec =  148.9425 Mbps
   17.7500 MB /   0.99 sec =  150.8223 Mbps
   17.8125 MB /   1.00 sec =  149.6178 Mbps
   17.4375 MB /   0.99 sec =  147.4178 Mbps
   18.1875 MB /   1.00 sec =  152.3124 Mbps
   18.1250 MB /   1.01 sec =  150.4194 Mbps
   18.0625 MB /   1.01 sec =  149.6143 Mbps
    5.9375 MB /   1.01 sec =   49.3113 Mbps
   23.4375 MB /   1.01 sec =  194.3333 Mbps
   24.6875 MB /   1.00 sec =  206.5415 Mbps
   18.0000 MB /   1.00 sec =  150.4965 Mbps
    4.0625 MB /   1.02 sec =   33.4046 Mbps
   31.9375 MB /   1.00 sec =  268.9409 Mbps
   17.6875 MB /   0.99 sec =  149.9971 Mbps
   17.9375 MB /   1.00 sec =  150.5568 Mbps
   17.8750 MB /   1.00 sec =  149.9804 Mbps
   17.9375 MB /   1.00 sec =  150.2352 Mbps
   17.8125 MB /   1.00 sec =  149.8316 Mbps
   17.8750 MB /   1.00 sec =  149.7463 Mbps
   17.8125 MB /   1.00 sec =  149.3516 Mbps
    6.7500 MB /   1.00 sec =   56.8909 Mbps
   28.9375 MB /   1.00 sec =  243.5129 Mbps
   17.4375 MB /   1.00 sec =  145.8542 Mbps
   18.2500 MB /   0.99 sec =  154.6435 Mbps
    2.2500 MB /   0.99 sec =   18.9725 Mbps
   33.1875 MB /   1.00 sec =  278.8987 Mbps
   17.9375 MB /   1.04 sec =  144.0313 Mbps
   17.9375 MB /   0.95 sec =  157.8190 Mbps
   17.8125 MB /   0.99 sec =  150.7272 Mbps
   17.8125 MB /   1.00 sec =  149.4113 Mbps
   17.5625 MB /   1.00 sec =  147.4864 Mbps
   23.7500 MB /   1.36 sec =  146.1389 Mbps
   11.6875 MB /   0.74 sec =  133.3571 Mbps
   18.0000 MB /   0.89 sec =  170.0392 Mbps
   16.4375 MB /   0.94 sec =  147.1077 Mbps
   19.0000 MB /   1.10 sec =  145.4650 Mbps
   21.4375 MB /   1.14 sec =  157.4022 Mbps
   15.1875 MB /   0.84 sec =  151.6891 Mbps
   18.0625 MB /   1.01 sec =  149.8819 Mbps
   18.0625 MB /   1.01 sec =  149.9999 Mbps
   18.0000 MB /   1.01 sec =  150.1804 Mbps
   18.0000 MB /   1.01 sec =  150.1663 Mbps
   19.7500 MB /   1.11 sec =  149.8016 Mbps
    5.8125 MB /   0.90 sec =   54.1790 Mbps
   28.2500 MB /   1.00 sec =  236.6967 Mbps
   17.3750 MB /   1.00 sec =  145.3235 Mbps
   10.8125 MB /   1.01 sec =   90.1391 Mbps
   25.4375 MB /   0.99 sec =  214.7744 Mbps
    6.6875 MB /   1.00 sec =   55.9829 Mbps
   29.0625 MB /   1.00 sec =  244.0577 Mbps
   17.7500 MB /   1.00 sec =  148.3563 Mbps
   18.0625 MB /   0.99 sec =  152.6035 Mbps
   17.7500 MB /   1.00 sec =  149.5417 Mbps
   17.8750 MB /   1.00 sec =  150.0495 Mbps
   17.5625 MB /   1.00 sec =  147.9026 Mbps
   18.1250 MB /   1.00 sec =  151.8511 Mbps
   17.6250 MB /   0.99 sec =  149.0115 Mbps
   14.8750 MB /   1.00 sec =  125.0222 Mbps
    7.0625 MB /   1.00 sec =   59.4588 Mbps
   31.6250 MB /   1.00 sec =  265.7559 Mbps
   17.8750 MB /   0.99 sec =  150.7621 Mbps
    9.3750 MB /   1.00 sec =   78.7298 Mbps
   26.1250 MB /   0.99 sec =  220.9659 Mbps
   18.0000 MB /   1.00 sec =  151.1608 Mbps
   17.8125 MB /   1.00 sec =  149.9522 Mbps
   18.1250 MB /   1.05 sec =  145.1743 Mbps
   22.0625 MB /   1.25 sec =  148.5265 Mbps
   79.3750 MB /   4.39 sec =  151.5552 Mbps
   36.8125 MB /   2.37 sec =  130.4673 Mbps
   20.5625 MB /   0.88 sec =  195.7442 Mbps
   18.3125 MB /   1.00 sec =  153.1875 Mbps
   17.9375 MB /   1.00 sec =  150.1663 Mbps
   17.8750 MB /   1.00 sec =  149.8385 Mbps
   17.0625 MB /   1.00 sec =  143.1001 Mbps
  150.7500 MB /   8.37 sec =  150.9954 Mbps

 5398.5000 MB / 301.95 sec =  149.9781 Mbps 89 %TX 3 %RX 51.51 msRTT
