    7.8125 MB /   1.32 sec =   49.5340 Mbps
    6.0000 MB /   1.00 sec =   50.3524 Mbps
    5.8750 MB /   1.00 sec =   49.1268 Mbps
    6.0625 MB /   1.00 sec =   51.0534 Mbps
    5.9375 MB /   1.00 sec =   49.8698 Mbps
    5.9375 MB /   1.01 sec =   49.4870 Mbps
    6.0625 MB /   0.99 sec =   51.1782 Mbps
    5.8750 MB /   1.00 sec =   49.2647 Mbps
    6.0000 MB /   1.00 sec =   50.2081 Mbps
    5.8750 MB /   1.00 sec =   49.4724 Mbps
    6.0625 MB /   1.00 sec =   50.8752 Mbps
    5.9375 MB /   1.00 sec =   49.6223 Mbps
    5.9375 MB /   1.00 sec =   49.7356 Mbps
    5.9375 MB /   1.00 sec =   50.0167 Mbps
    6.0625 MB /   1.00 sec =   50.6287 Mbps
    5.8750 MB /   1.00 sec =   49.4688 Mbps
    6.0000 MB /   1.01 sec =   49.9803 Mbps
    5.9375 MB /   1.00 sec =   49.9869 Mbps
    5.9375 MB /   1.00 sec =   49.8988 Mbps
    6.0000 MB /   1.00 sec =   50.4886 Mbps
    5.9375 MB /   1.00 sec =   49.8242 Mbps
    6.0000 MB /   1.00 sec =   50.1775 Mbps
    5.8750 MB /   1.00 sec =   49.3006 Mbps
    6.0000 MB /   1.01 sec =   50.0446 Mbps
    6.0000 MB /   0.99 sec =   50.6588 Mbps
    5.9375 MB /   1.00 sec =   49.6454 Mbps
    6.0000 MB /   1.00 sec =   50.3534 Mbps
    5.9375 MB /   1.00 sec =   50.0017 Mbps
    5.9375 MB /   1.00 sec =   49.7896 Mbps
    5.9375 MB /   1.00 sec =   49.8593 Mbps
    5.8750 MB /   1.00 sec =   49.2909 Mbps
    6.1250 MB /   1.02 sec =   50.5592 Mbps
    5.8750 MB /   0.99 sec =   49.7417 Mbps
    6.0625 MB /   1.00 sec =   50.9125 Mbps
    5.9375 MB /   1.00 sec =   50.0078 Mbps
    5.9375 MB /   1.00 sec =   49.6907 Mbps
    6.0000 MB /   1.00 sec =   50.4687 Mbps
    5.9375 MB /   1.00 sec =   49.6518 Mbps
    6.0000 MB /   1.02 sec =   49.2765 Mbps
    5.8750 MB /   0.97 sec =   50.5971 Mbps
    6.0000 MB /   1.00 sec =   50.3294 Mbps
    5.9375 MB /   1.01 sec =   49.5083 Mbps
    6.0000 MB /   1.00 sec =   50.5129 Mbps
    6.0000 MB /   1.00 sec =   50.1650 Mbps
    5.8750 MB /   1.00 sec =   49.3074 Mbps
    5.9375 MB /   1.00 sec =   49.8252 Mbps
    6.0000 MB /   1.00 sec =   50.2172 Mbps
    5.9375 MB /   1.00 sec =   49.9697 Mbps
    5.9375 MB /   1.00 sec =   49.9792 Mbps
    6.0000 MB /   1.00 sec =   50.1671 Mbps
    6.0000 MB /   1.00 sec =   50.3258 Mbps
    5.8750 MB /   1.00 sec =   49.1463 Mbps
    6.0000 MB /   1.00 sec =   50.5529 Mbps
    6.0000 MB /   1.00 sec =   50.3052 Mbps
    5.9375 MB /   1.00 sec =   49.8692 Mbps
    6.0625 MB /   1.03 sec =   49.4822 Mbps
    5.8125 MB /   0.97 sec =   50.0398 Mbps
    6.0625 MB /   1.00 sec =   50.6604 Mbps
    5.8750 MB /   1.00 sec =   49.4820 Mbps
    6.0000 MB /   1.00 sec =   50.5278 Mbps
    5.9375 MB /   1.00 sec =   49.6883 Mbps
    5.9375 MB /   1.00 sec =   49.7682 Mbps
    5.9375 MB /   1.00 sec =   49.8186 Mbps
    5.9375 MB /   1.00 sec =   49.8547 Mbps
    6.0000 MB /   1.00 sec =   50.4093 Mbps
    6.0000 MB /   1.01 sec =   49.9128 Mbps
    5.9375 MB /   0.99 sec =   50.1976 Mbps
    5.9375 MB /   1.00 sec =   49.8253 Mbps
    5.9375 MB /   1.00 sec =   49.6976 Mbps
    6.0625 MB /   1.00 sec =   50.8266 Mbps
    5.9375 MB /   1.00 sec =   49.6715 Mbps
    5.9375 MB /   1.00 sec =   49.9761 Mbps
    6.0000 MB /   1.00 sec =   50.1689 Mbps
    5.9375 MB /   1.00 sec =   50.0081 Mbps
    5.9375 MB /   1.00 sec =   49.8258 Mbps
    6.0000 MB /   1.00 sec =   50.4011 Mbps
    5.9375 MB /   1.00 sec =   49.7787 Mbps
   31.8750 MB /   5.34 sec =   50.0909 Mbps
    5.3750 MB /   0.94 sec =   47.9101 Mbps
    5.8125 MB /   0.96 sec =   50.6106 Mbps
   18.8125 MB /   3.13 sec =   50.3618 Mbps
    3.1875 MB /   0.65 sec =   40.9729 Mbps
   32.7500 MB /   5.47 sec =   50.1986 Mbps
   10.0000 MB /   1.60 sec =   52.4089 Mbps
    8.5625 MB /   1.45 sec =   49.5190 Mbps
    5.2500 MB /   0.85 sec =   51.6794 Mbps
   41.5000 MB /   6.99 sec =   49.8228 Mbps
    3.6875 MB /   0.64 sec =   48.2272 Mbps
    5.5625 MB /   1.00 sec =   46.8070 Mbps
    8.8125 MB /   1.36 sec =   54.5247 Mbps
   47.4375 MB /   8.02 sec =   49.6123 Mbps
    3.7500 MB /   0.60 sec =   52.3633 Mbps
   62.3750 MB /  10.50 sec =   49.8208 Mbps
    6.2500 MB /   0.99 sec =   52.7658 Mbps
   13.1250 MB /   2.19 sec =   50.1819 Mbps
    0.8125 MB /   0.35 sec =   19.2060 Mbps
   45.3125 MB /   7.38 sec =   51.4731 Mbps
    3.1250 MB /   0.59 sec =   44.4788 Mbps
   43.2500 MB /   7.23 sec =   50.2072 Mbps
    3.9375 MB /   0.75 sec =   44.0995 Mbps
   35.9375 MB /   6.02 sec =   50.0581 Mbps
    6.0625 MB /   1.00 sec =   50.7137 Mbps
   21.5625 MB /   3.54 sec =   51.1560 Mbps
    1.6875 MB /   0.44 sec =   32.2434 Mbps
    9.5000 MB /   1.51 sec =   52.8019 Mbps
    6.1250 MB /   0.94 sec =   54.4983 Mbps
    7.2500 MB /   1.23 sec =   49.3246 Mbps
    0.1250 MB /   0.60 sec =    1.7516 Mbps
    7.6250 MB /   0.75 sec =   85.5081 Mbps
    6.2500 MB /   0.99 sec =   52.8101 Mbps
    5.6250 MB /   1.01 sec =   46.9169 Mbps
   43.3750 MB /   7.22 sec =   50.3765 Mbps
    3.6250 MB /   1.04 sec =   29.2522 Mbps
   46.2500 MB /   7.36 sec =   52.7073 Mbps
    8.7500 MB /   1.51 sec =   48.6914 Mbps
    6.3125 MB /   0.99 sec =   53.6509 Mbps
    5.0000 MB /   0.89 sec =   46.8724 Mbps
   12.3125 MB /   2.04 sec =   50.5877 Mbps
    9.0625 MB /   1.49 sec =   50.8626 Mbps
    4.9375 MB /   0.80 sec =   51.5252 Mbps
    9.0000 MB /   1.53 sec =   49.2301 Mbps
   11.6875 MB /   1.95 sec =   50.2987 Mbps
    0.4375 MB /   0.15 sec =   24.9462 Mbps
    5.8750 MB /   0.99 sec =   49.7643 Mbps
    7.1875 MB /   1.30 sec =   46.2189 Mbps
    5.1250 MB /   0.69 sec =   62.2948 Mbps
    3.5625 MB /   1.45 sec =   20.6607 Mbps
   11.5000 MB /   1.05 sec =   92.0030 Mbps
    2.9375 MB /   0.54 sec =   45.9892 Mbps
    6.0000 MB /   1.01 sec =   49.8942 Mbps
    5.9375 MB /   0.98 sec =   50.6662 Mbps
    5.7500 MB /   1.00 sec =   48.3361 Mbps
    7.0000 MB /   1.11 sec =   53.0275 Mbps
    4.7500 MB /   0.88 sec =   45.1217 Mbps
    8.5625 MB /   1.45 sec =   49.6007 Mbps
    6.5625 MB /   1.04 sec =   52.9831 Mbps
    2.9375 MB /   0.51 sec =   48.6503 Mbps
    5.5000 MB /   1.04 sec =   44.5754 Mbps
    6.5000 MB /   0.96 sec =   56.7683 Mbps
    5.8750 MB /   1.03 sec =   47.7949 Mbps
    6.0000 MB /   1.00 sec =   50.5624 Mbps
    5.8750 MB /   0.99 sec =   49.5318 Mbps
    6.8750 MB /   1.10 sec =   52.4056 Mbps
    5.0000 MB /   0.89 sec =   46.9213 Mbps
    8.1875 MB /   1.30 sec =   52.8104 Mbps
    3.8750 MB /   0.69 sec =   47.3645 Mbps
    6.0625 MB /   1.00 sec =   50.9756 Mbps
   27.1875 MB /   4.55 sec =   50.1517 Mbps
    2.0000 MB /   0.49 sec =   34.4301 Mbps
   10.5625 MB /   1.62 sec =   54.7369 Mbps
    1.6875 MB /   0.36 sec =   39.6825 Mbps
    6.3125 MB /   1.00 sec =   53.0594 Mbps
    5.5625 MB /   1.01 sec =   46.3494 Mbps
    6.1875 MB /   0.99 sec =   52.3065 Mbps
    5.8125 MB /   1.00 sec =   48.7700 Mbps
    6.1875 MB /   1.02 sec =   51.0476 Mbps
    6.0625 MB /   0.98 sec =   52.1542 Mbps
    5.8750 MB /   1.00 sec =   49.2037 Mbps
    5.4375 MB /   1.01 sec =   45.1718 Mbps
    1.1250 MB /   1.07 sec =    8.8486 Mbps
   36.4375 MB /   5.15 sec =   59.3482 Mbps
   24.6250 MB /   4.11 sec =   50.2830 Mbps
    6.1250 MB /   1.03 sec =   49.6827 Mbps
    3.5625 MB /   0.64 sec =   46.8291 Mbps
    4.1250 MB /   1.36 sec =   25.5065 Mbps
   26.1875 MB /   3.69 sec =   59.5198 Mbps
   10.7500 MB /   1.80 sec =   50.0913 Mbps
    0.7500 MB /   0.14 sec =   43.7508 Mbps
   48.2500 MB /   8.07 sec =   50.1438 Mbps

 1806.5000 MB / 303.22 sec =   49.9764 Mbps 86 %TX 1 %RX 10.81 msRTT
